district,party,name,descriptor,year,office,state,cand_key,office_level,bio_in_office,bio_prior_candidacy
,DEM,Dianne Feinstein,U.S. Senator,2010,Governor,CA,feinstein d,4,0,0
,DEM,Antonio Villaraigosa,Mayor of Los Angeles,2010,Governor,CA,villaraigosa a,1,0,0
,IND,Chelene Nightingale,business owner,2010,Governor,CA,nightingale c,0,0,0
,IND,Markham Robinson,owner of a software firm,2010,Governor,CA,robinson m,0,0,0
,IND,S. Deacon Alexander,student,2010,Governor,CA,alexander s,0,0,0
,IND,Laura Wells,financial systems consultant,2010,Governor,CA,wells l,0,0,0
,IND,Jordan Llamas,Doctor of Psychology and Political Science,2010,Governor,CA,llamas j,0,0,0
,IND,Dale Ogden,business consultant and actuary,2010,Governor,CA,ogden d,0,0,0
,IND,Carlos Alvarez,retail worker,2010,Governor,CA,alvarez c,0,0,0
,IND,Mohammad Arif,businessman,2010,Governor,CA,arif m,0,0,0
,REP,David Tully-Smith,,2010,Governor,CA,tullysmith d,0,0,0
,REP,Steven Paul Mozena (write-in),,2010,Governor,CA,writein s,0,0,0
,DEM,Nadia B. Smalley (write-in),,2010,Governor,CA,writein n,0,0,0
,,American Independent,,2010,Governor,CA,independent a,0,0,0
,,Peace and Freedom,,2010,Governor,CA,freedom p,0,0,0
,DEM,John Hickenlooper,Mayor of Denver,2010,Governor,CO,hickenlooper j,1,0,0
,DEM,Bill Ritter,incumbent Governor,2010,Governor,CO,ritter b,3,0,0
,DEM,Ken Salazar,United States Secretary of the Interior and former U.S. Senator,2010,Governor,CO,salazar k,4,0,0
,DEM,Andrew Romanoff,former Speaker of the Colorado House of Representatives (ran for U.S. Senate ),2010,Governor,CO,romanoff a,2,1,0
,REP,Dan Maes,businessman,2010,Governor,CO,maes d,0,0,0
,REP,Scott McInnis,former U.S. Representative,2010,Governor,CO,mcinnis s,4,1,0
,REP,John Suthers,Colorado Attorney General,2010,Governor,CO,suthers j,3,0,0
,REP,Josh Penry,State Senator,2010,Governor,CO,penry j,2,0,0
,REP,Tom Tancredo,former U.S. Representative,2010,Governor,CO,tancredo t,4,1,0
,REP,Tom Tancredo (ACP),former Republican U.S. Representative,2010,Governor,CO,acp t,4,1,0
,REP,Pat Miller,former State Representative and nominee for CO-02 in 1994 and 1996,2010,Governor,CO,miller p,2,1,1
,REP,John Hickenlooper (D),Mayor of Denver,2010,Governor,CO,d j,1,0,0
,REP,Joseph Garcia,Colorado State University-Pueblo President,2010,Governor,CO,garcia j,0,0,0
,REP,Dan Maes (R),businessman,2010,Governor,CO,r d,0,0,0
,REP,Tambor Williams,former State Representative,2010,Governor,CO,williams t,2,1,0
,OTH,Jaimes Brown,,2010,Governor,CO,brown j,0,0,0
,OTH,Dan Sallis,,2010,Governor,CO,sallis d,0,0,0
,OTH,Tom Tancredo,,2010,Governor,CO,tancredo t,0,0,0
,OTH,Jason R. Clark,,2010,Governor,CO,clark j,0,0,0
,OTH,Paul Noel Fiorino,,2010,Governor,CO,fiorino p,0,0,0
,REP,Michael Fedele,incumbent lieutenant governor,2010,Governor,CT,fedele m,3,0,0
,REP,Thomas C. Foley,former United States Ambassador to Ireland,2010,Governor,CT,foley t,0,0,0
,REP,Oz Griebel,president and CEO of the MetroHartford Alliance,2010,Governor,CT,griebel o,0,0,0
,REP,Jodi Rell,incumbent governor,2010,Governor,CT,rell j,3,0,0
,REP,Kevin J. O'Connor,former U.S. Attorney for the District of Connecticut,2010,Governor,CT,oconnor k,0,0,0
,REP,"Lawrence F. ""Larry"" Cafero",State House Republican Leader,2010,Governor,CT,cafero l,2,0,0
,REP,Chris Shays,former U.S. Representative,2010,Governor,CT,shays c,4,1,0
,REP,John P. McKinney,State Senate Republican Leader,2010,Governor,CT,mckinney j,2,0,0
,REP,Newington,—ran for state treasurer,2010,Governor,CT,newington,0,0,0
,REP,Mark Boughton,mayor of Danbury  —ran for lieutenant governor,2010,Governor,CT,boughton m,1,0,0
,REP,Lawrence J. DeNardis,former U.S. Representative from Connecticut's 3rd congressional district,2010,Governor,CT,denardis l,4,1,0
,DEM,Ned Lamont,businessman and 2006 Democratic nominee for U.S. Senate,2010,Governor,CT,lamont n,0,0,1
,DEM,Dannel Malloy,former mayor of Stamford and candidate in 2006,2010,Governor,CT,malloy d,1,0,0
,DEM,James A. Amann,former speaker of the Connecticut House of Representatives,2010,Governor,CT,amann j,2,1,0
,DEM,Richard Blumenthal,Connecticut Attorney General,2010,Governor,CT,blumenthal r,3,0,0
,DEM,Susan Bysiewicz,Connecticut Secretary of State,2010,Governor,CT,bysiewicz s,3,0,0
,DEM,Juan Figueroa,Universal Health Care Foundation of Connecticut president and former state legislator,2010,Governor,CT,figueroa j,0,0,0
,DEM,Simsbury,first selectman and former Democratic nominee for lieutenant governor  (ran for Lieutenant Governor of Connecticut instead),2010,Governor,CT,simsbury,1,0,1
,DEM,Michael Jarjura,mayor of Waterbury,2010,Governor,CT,jarjura m,1,0,0
,DEM,Gary LeBeau,state senator,2010,Governor,CT,lebeau g,2,0,0
,DEM,Ridgefield,first selectman (endorsed Lamont),2010,Governor,CT,ridgefield,1,0,0
,DEM,"Donald E. ""Don"" Williams, Jr.",president of the Connecticut Senate – endorsed Lamont,2010,Governor,CT,williams d,2,0,0
,REP,C. Duffy Acevedo,,2010,Governor,CT,acevedo c,0,0,0
,,Working Families,,2010,Governor,CT,families w,0,0,0
,,Dannel Malloy,,2010,Governor,CT,malloy d,0,0,0
,OTH,Thomas E. Marsh,,2010,Governor,CT,marsh t,0,0,0
,DEM,Alex Sink,Chief Financial Officer of Florida,2010,Governor,FL,sink a,0,0,0
,DEM,Brian Moore,"political activist, 2008 Socialist Party USA Nominee for President of the United States",2010,Governor,FL,moore b,0,0,1
,REP,Rick Scott,healthcare executive,2010,Governor,FL,scott r,0,0,0
,DEM,Peter L. Allen,electrical inspector,2010,Governor,FL,allen p,0,0,0
,DEM,Michael E. Arth,"[ de ; es ; fr ; ja ; zh ] , policy analyst and urban designer who entered the race as a Democrat in June 2009 and later switched to no party affiliation in June 2010",2010,Governor,FL,arth m,0,0,0
,DEM,Farid Khavari,"economist, author, and small business owner",2010,Governor,FL,khavari f,0,0,0
,REP,Bill McCollum,,2010,Governor,FL,mccollum b,0,0,0
,REP,Mike McCalister,,2010,Governor,FL,mccalister m,0,0,0
,,Peter Allen,,2010,Governor,FL,allen p,0,0,0
,OTH,C. C. Reed,,2010,Governor,FL,reed c,0,0,0
,OTH,Michael E. Arth,,2010,Governor,FL,arth m,0,0,0
,OTH,Daniel Imperato,,2010,Governor,FL,imperato d,0,0,0
,OTH,Farid Khavari,,2010,Governor,FL,khavari f,0,0,0
,REP,Jeff Chapman,State Senator,2010,Governor,GA,chapman j,2,0,0
,REP,Nathan Deal,U.S. representative,2010,Governor,GA,deal n,4,1,0
,REP,Karen Handel,Secretary of State of Georgia,2010,Governor,GA,handel k,3,0,0
,REP,Eric Johnson,former state senator,2010,Governor,GA,johnson e,2,0,0
,REP,John Oxendine,insurance commissioner,2010,Governor,GA,oxendine j,0,0,0
,REP,Johnny Isakson,incumbent U.S. senator,2010,Governor,GA,isakson j,4,0,0
,DEM,Thurbert Baker,Attorney General of Georgia,2010,Governor,GA,baker t,3,0,0
,DEM,Roy Barnes,former governor of Georgia,2010,Governor,GA,barnes r,3,0,0
,DEM,Randal Mangham,state representative,2010,Governor,GA,mangham r,2,1,0
,DEM,DuBose Porter,state representative,2010,Governor,GA,porter d,2,1,0
,DEM,David Poythress,"former adjutant general of the Georgia National Guard , former commissioner of labor and candidate for governor in 1998",2010,Governor,GA,poythress d,3,0,1
,REP,Ray McBerry,,2010,Governor,GA,mcberry r,0,0,0
,REP,Otis Putnam,,2010,Governor,GA,putnam o,0,0,0
,DEM,Carl Camon,,2010,Governor,GA,camon c,0,0,0
,DEM,Bill Bolton,,2010,Governor,GA,bolton b,0,0,0
,OTH,John Monds,,2010,Governor,GA,monds j,0,0,0
,DEM,Neil Abercrombie,,2010,Governor,HI,abercrombie n,0,0,0
,DEM,Mufi Hannemann,,2010,Governor,HI,hannemann m,0,0,0
,DEM,Arturo P. Reyes,,2010,Governor,HI,reyes a,0,0,0
,DEM,Van K. Tanabe,,2010,Governor,HI,tanabe v,0,0,0
,DEM,Miles Shiratori,,2010,Governor,HI,shiratori m,0,0,0
,REP,Duke Aiona,,2010,Governor,HI,aiona d,0,0,0
,REP,John S. Carroll,,2010,Governor,HI,carroll j,0,0,0
,OTH,Tom Pollard,,2010,Governor,HI,pollard t,0,0,0
,OTH,Paul Manner,,2010,Governor,HI,manner p,0,0,0
,OTH,Tony Clapes,,2010,Governor,HI,clapes t,0,0,0
,DEM,Brian Schatz,,2010,Governor,HI,schatz b,0,0,0
,DEM,Robert Bunda,,2010,Governor,HI,bunda r,0,0,0
,DEM,Norman Sakamoto,,2010,Governor,HI,sakamoto n,0,0,0
,DEM,Gary Hooser,,2010,Governor,HI,hooser g,0,0,0
,DEM,Lyla Berg,,2010,Governor,HI,berg l,0,0,0
,DEM,Jon Riki Karamatsu,,2010,Governor,HI,karamatsu j,0,0,0
,DEM,Steve Hirakami,,2010,Governor,HI,hirakami s,0,0,0
,REP,Lynn Finnegan,,2010,Governor,HI,finnegan l,0,0,0
,REP,Adrienne King,,2010,Governor,HI,king a,0,0,0
,,Free Energy Party,,2010,Governor,HI,party f,0,0,0
,DEM,Chet Culver,incumbent Governor,2010,Governor,IA,culver c,3,0,0
,REP,Terry Branstad,former Governor,2010,Governor,IA,branstad t,3,0,0
,REP,Rod Roberts,State Representative,2010,Governor,IA,roberts r,2,1,0
,REP,Bob Vander Plaats,businessman and nominee for lieutenant governor in 2006,2010,Governor,IA,plaats b,0,0,1
,REP,Chet Culver (D),incumbent governor; running with incumbent lieutenant governor Patty Judge.,2010,Governor,IA,d c,3,0,0
,REP,I,"), running with Robin Prior-Calef.",2010,Governor,IA,i,0,0,0
,REP,Terry Branstad (R),former four-term governor; running with State Senator Kim Reynolds.,2010,Governor,IA,r t,3,0,0
,REP,L,"), professor at Iowa State University ; running with judicial administrator Nick Weltha.",2010,Governor,IA,l,0,0,0
,REP,Des Moines,"school board; running with truck driver Rick Marlar. Narcisse is a Democrat and Marlar is a Republican.  Narcisse's campaign and that of Senate District 45 candidate Douglas William Phillips were not affiliated, though both appeared on the ballot under the ""Iowa Party"" name.",2010,Governor,IA,moines d,1,0,0
,REP,SWP,"), running with Helen Meyers.",2010,Governor,IA,swp,0,0,0
,,Iowa Party,,2010,Governor,IA,party i,0,0,0
,OTH,Eric Cooper,,2010,Governor,IA,cooper e,0,0,0
,OTH,Gregory Hughes,,2010,Governor,IA,hughes g,0,0,0
,,Socialist Workers,,2010,Governor,IA,workers s,0,0,0
,REP,Butch Otter,Governor of Idaho,2010,Governor,ID,otter b,3,0,0
,REP,independent,"candidate Jana Kemp, but still filed for the primary  )",2010,Governor,ID,independent,0,0,0
,REP,Rex Rammell,"veterinarian , conservative activist and independent candidate for the U.S. Senate in 2008",2010,Governor,ID,rammell r,0,0,1
,REP,Ada County,Commissioner,2010,Governor,ID,county a,0,0,0
,DEM,Keith G. Allred,activist and mediator,2010,Governor,ID,allred k,0,0,0
,DEM,Lee Chaney,laborer,2010,Governor,ID,chaney l,0,0,0
,DEM,2002,and 2006,2010,Governor,ID,,0,0,0
,REP,Sharon Ullman,,2010,Governor,ID,ullman s,0,0,0
,REP,Pete Peterson,,2010,Governor,ID,peterson p,0,0,0
,REP,Walt Bayes,,2010,Governor,ID,bayes w,0,0,0
,REP,Tamara Wells,,2010,Governor,ID,wells t,0,0,0
,REP,Fred Nichols,,2010,Governor,ID,nichols f,0,0,0
,OTH,Jana M. Kemp,,2010,Governor,ID,kemp j,0,0,0
,OTH,Ted Dunlap,,2010,Governor,ID,dunlap t,0,0,0
,DEM,Daniel Hynes,Illinois State Comptroller and candidate for the U.S. Senate in 2004,2010,Governor,IL,hynes d,3,0,1
,DEM,Pat Quinn,incumbent governor,2010,Governor,IL,quinn p,3,0,0
,DEM,Mike Boland,member of the Illinois House of Representatives,2010,Governor,IL,boland m,2,1,0
,DEM,Rickey R. Hendon,Illinois State Senator,2010,Governor,IL,hendon r,2,0,0
,DEM,Terry Link,Illinois State Senator,2010,Governor,IL,link t,2,0,0
,DEM,Arthur Turner,member of the Illinois House of Representatives,2010,Governor,IL,turner a,2,1,0
,REP,Adam Andrzejewski,businessman,2010,Governor,IL,andrzejewski a,0,0,0
,REP,Bill Brady,State Senator and candidate for governor in 2006,2010,Governor,IL,brady b,2,0,1
,REP,Kirk Dillard,State Senator,2010,Governor,IL,dillard k,2,0,0
,REP,Andy McKenna,"businessman, former chairman of the Republican Party of Illinois and candidate for the U.S. Senate in 2004",2010,Governor,IL,mckenna a,0,0,1
,REP,Dan Proft,political commentator,2010,Governor,IL,proft d,0,0,0
,REP,Jim Ryan,former Attorney General of Illinois and nominee for governor in 2002,2010,Governor,IL,ryan j,3,0,1
,REP,Bob Schillerstrom,chairman of the DuPage County Board,2010,Governor,IL,schillerstrom b,0,0,0
,REP,Dennis W. Cook,President of Consolidated District 230 Board of Education,2010,Governor,IL,cook d,0,0,0
,REP,Matt Murphy,Illinois State Senator,2010,Governor,IL,murphy m,2,0,0
,REP,Jason Plummer,chairman of the Madison County Republican Party,2010,Governor,IL,plummer j,0,0,0
,REP,Don Tracy,corporate attorney,2010,Governor,IL,tracy d,0,0,0
,REP,Dave Winters,Illinois State Representative,2010,Governor,IL,winters d,2,1,0
,REP,Rich Whitney,nominee for governor in 2006,2010,Governor,IL,whitney r,0,0,1
,REP,Pat Quinn,"(Democratic) ( campaign website ): Incumbent governor who assumed office after the impeachment of Rod Blagojevich ; sought a full term in 2010.  Quinn was previously Revenue Director for the City of Chicago, state treasurer (1990–1994), and an unsuccessful candidate for the Democratic nomination for U.S. Senator (1996), Illinois Secretary of State (1994), and lieutenant governor (1998).",2010,Governor,IL,quinn p,3,0,1
,DEM,Scott Lee Cohen,,2010,Governor,IL,cohen s,0,0,0
,DEM,Thomas Michael Castillo,,2010,Governor,IL,castillo t,0,0,0
,REP,Brad Cole,,2010,Governor,IL,cole b,0,0,0
,REP,Randy A. White Sr.,,2010,Governor,IL,white r,0,0,0
,OTH,Rich Whitney,,2010,Governor,IL,whitney r,0,0,0
,OTH,Don W. Crawford,,2010,Governor,IL,crawford d,0,0,0
,OTH,Scott Lee Cohen,,2010,Governor,IL,cohen s,0,0,0
,OTH,Rich Whitney/Donald Crawford,,2010,Governor,IL,crawford r,0,0,0
,OTH,Lex Green,,2010,Governor,IL,green l,0,0,0
,DEM,Tom Holland,Kansas State Senator,2010,Governor,KS,holland t,2,0,0
,REP,Sam Brownback,United States Senator,2010,Governor,KS,brownback s,4,0,0
,REP,Joan Heffington,businesswoman,2010,Governor,KS,heffington j,0,0,0
,OTH,Andrew P. Gray,,2010,Governor,KS,gray a,0,0,0
,OTH,Kenneth W. Cannon,,2010,Governor,KS,cannon k,0,0,0
,DEM,Deval Patrick,incumbent governor,2010,Governor,MA,patrick d,3,0,0
,DEM,Grace Ross,2006 Green-Rainbow nominee for governor,2010,Governor,MA,ross g,0,0,1
,DEM,Tim Murray,incumbent lieutenant governor,2010,Governor,MA,murray t,3,0,0
,REP,Charlie Baker,CEO of Harvard Pilgrim Health Care and former secretary of administration and finance,2010,Governor,MA,baker c,0,0,0
,REP,Christy Mihos,independent candidate for governor in 2006,2010,Governor,MA,mihos c,0,0,1
,REP,Kerry Healey,former Lieutenant Governor and nominee in 2006,2010,Governor,MA,healey k,3,0,0
,REP,Bob Hedlund,state senator from Weymouth,2010,Governor,MA,hedlund b,2,0,0
,REP,Joe Malone,former state treasurer  (ran for U.S. representative),2010,Governor,MA,malone j,3,1,0
,REP,Michael Sullivan,former U.S. attorney for the District of Massachusetts,2010,Governor,MA,sullivan m,0,0,0
,REP,Richard Tisei,minority Leader of the Massachusetts State Senate,2010,Governor,MA,tisei r,2,0,0
,REP,Tim Cahill,state treasurer and receiver-general  (Independent),2010,Governor,MA,cahill t,3,0,0
,REP,Paul Loscocco,former Republican state representative,2010,Governor,MA,loscocco p,2,1,0
,REP,Deval Patrick,incumbent governor  (Democratic),2010,Governor,MA,patrick d,3,0,0
,REP,Tim Murray,incumbent lieutenant governor,2010,Governor,MA,murray t,3,0,0
,REP,Jill Stein,medical internist and co-chairperson of the Massachusetts Green-Rainbow Party  (Green-Rainbow),2010,Governor,MA,stein j,0,0,0
,REP,Running mate: Richard P. Purcell,surgery clerk and ergonomics assessor,2010,Governor,MA,purcell r,0,0,0
,OTH,Tim Cahill,,2010,Governor,MA,cahill t,0,0,0
,OTH,Jill Stein,,2010,Governor,MA,stein j,0,0,0
,,All others,,2010,Governor,MA,others a,0,0,0
,DEM,perennial candidate,Running mate: Freda Jaffe,2010,Governor,MD,candidate p,0,0,0
,DEM,Martin O'Malley,"incumbent governor Running mate: Anthony Brown , incumbent lieutenant governor",2010,Governor,MD,omalley m,3,0,0
,REP,Bob Ehrlich,former governor,2010,Governor,MD,ehrlich b,3,0,0
,REP,Running mate: Mary Kane,former Maryland secretary of state,2010,Governor,MD,kane r,3,0,0
,REP,Brian Murphy,businessman,2010,Governor,MD,murphy b,0,0,0
,REP,Running mate: Mike Ryman,former federal and congressional inspector and candidate for the State Senate in 2006,2010,Governor,MD,ryman r,0,0,1
,REP,Carmen Amedori,former state delegate,2010,Governor,MD,amedori c,2,0,0
,DEM,J. P. Cusick,,2010,Governor,MD,cusick j,0,0,0
,DEM,Ralph Jaffe,,2010,Governor,MD,jaffe r,0,0,0
,OTH,Susan Gaztanaga,,2010,Governor,MD,gaztanaga s,0,0,0
,OTH,Maria Allwine,,2010,Governor,MD,allwine m,0,0,0
,OTH,Eric Knowles,,2010,Governor,MD,knowles e,0,0,0
,DEM,Patrick K. McGowan,former State Conservation Commissioner,2010,Governor,ME,mcgowan p,0,0,0
,DEM,"Elizabeth ""Libby"" Mitchell",President of the Maine Senate and nominee for U. S. Senate in 1984,2010,Governor,ME,mitchell e,2,0,1
,DEM,Steven Rowe,former Maine Attorney General and former state representative,2010,Governor,ME,rowe s,3,1,0
,DEM,Rosa Scarcelli,business owner,2010,Governor,ME,scarcelli r,0,0,0
,DEM,Mayor,"of Biddeford .   Did not appear on the ballot due to lack of petition signatures, but continued her campaign in the primary as a write-in candidate .",2010,Governor,ME,mayor,0,0,0
,DEM,Dawn Hill,"State Representative .   Hill withdrew from the race on January 1, 2010, citing the crowded field of candidates.",2010,Governor,ME,hill d,2,1,0
,DEM,forger,.  Did not appear on the ballot due to lack of petition signatures.,2010,Governor,ME,forger,0,0,0
,DEM,Brian Bolduc,state representative,2010,Governor,ME,bolduc b,2,1,0
,DEM,Tom Allen,former U.S. Representative,2010,Governor,ME,allen t,4,1,0
,REP,Steve Abbott,former chief of staff for Senator Susan Collins,2010,Governor,ME,abbott s,0,0,0
,REP,William Beardsley,former president of Husson University,2010,Governor,ME,beardsley w,0,0,0
,REP,Paul LePage,Mayor of Waterville and general manager of Marden's Surplus & Salvage store chain,2010,Governor,ME,lepage p,1,0,0
,REP,Peter Mills,State Senator and candidate for governor in 2006,2010,Governor,ME,mills p,2,0,1
,REP,Les Otten,founder of American Skiing Company and former Boston Red Sox co-owner,2010,Governor,ME,otten l,0,0,0
,REP,Bruce Poliquin,business owner/manager and economist,2010,Governor,ME,poliquin b,0,0,0
,REP,Peter Cianchette,United States Ambassador to Costa Rica and 2002 Republican nominee for governor,2010,Governor,ME,cianchette p,0,0,1
,REP,Kevin Raye,State Senate Minority Leader,2010,Governor,ME,raye k,2,0,0
,REP,Josh Tardy,State House Minority Leader,2010,Governor,ME,tardy j,2,0,0
,IND,Eliot Cutler,"attorney, former staff member for U.S. Senator Edmund Muskie , and former adviser to President Jimmy Carter",2010,Governor,ME,cutler e,4,0,0
,IND,Shawn Moody,business owner,2010,Governor,ME,moody s,0,0,0
,IND,Kevin L. Scott,business owner,2010,Governor,ME,scott k,0,0,0
,IND,John Jenkins,"former state senator, former mayor of both Auburn and Lewiston , and a 2002 gubernatorial candidate.  Jenkins, who won his most recent mayoral campaign by write-in, declared he would run for Governor of Maine if 5,000 people followed his Facebook fan page  within 45 days.",2010,Governor,ME,jenkins j,3,0,0
,IND,Christian Civic League of Maine,(now known as the Maine Family Policy Council).  Withdrew from the race due to lack of petition signatures.,2010,Governor,ME,maine c,0,0,0
,IND,Lynne Williams,"attorney and former state chair of the Maine Green Independent Party.   On March 15, 2010, Lynne Williams announced her withdrawal from the campaign, citing a lack of clean elections funds and qualifying signatures.",2010,Governor,ME,williams l,0,0,0
,IND,Patrick Quinlan,"political activist, author, and lone legislative aide of Maine Green Independent Party caucus in state House of Representatives for 2004 and 2005; former campaign manager and consultant for Green state representative John Eder",2010,Governor,ME,quinlan p,2,1,0
,DEM,G. Steven Rowe,,2010,Governor,ME,rowe g,0,0,0
,DEM,John Richardson,,2010,Governor,ME,richardson j,0,0,0
,REP,Matt Jacobson,,2010,Governor,ME,jacobson m,0,0,0
,DEM,Libby Mitchell,,2010,Governor,ME,mitchell l,0,0,0
,DEM,Virg Bernero,Mayor of Lansing,2010,Governor,MI,bernero v,1,0,0
,DEM,Andy Dillon,Speaker of the Michigan House of Representatives,2010,Governor,MI,dillon a,2,1,0
,DEM,Robert Bowman,"former Michigan treasurer  (ended exploratory bid on February 15, 2010)",2010,Governor,MI,bowman r,0,0,0
,DEM,John D. Cherry,"Lieutenant Governor  (ended exploratory bid on January 5, 2010)",2010,Governor,MI,cherry j,3,0,0
,DEM,Hansen Clarke,"member of the Michigan Senate  (ended bid on January 15, 2010; ran for Congress instead)",2010,Governor,MI,clarke h,2,0,0
,DEM,John Freeman,"former member of the Michigan House of Representatives  (ended bid on January 11, 2010)",2010,Governor,MI,freeman j,2,1,0
,DEM,Dan Kildee,"former Genesee County Treasurer  (ended exploratory bid on March 5, 2010)",2010,Governor,MI,kildee d,1,0,0
,DEM,Alma Wheeler Smith,"member of the Michigan House of Representatives (ended exploratory bid on May 10, 2010)",2010,Governor,MI,smith a,2,1,0
,DEM,Geoffrey Fieger,attorney and nominee for governor in 1998,2010,Governor,MI,fieger g,0,0,1
,REP,Mike Bouchard,Sheriff of Oakland County and nominee for U.S. Senate in 2006,2010,Governor,MI,bouchard m,1,0,1
,REP,Mike Cox,Michigan Attorney General,2010,Governor,MI,cox m,3,0,0
,REP,Tom George,state senator,2010,Governor,MI,george t,2,0,0
,REP,Pete Hoekstra,U.S. representative,2010,Governor,MI,hoekstra p,4,1,0
,REP,Rick Snyder,businessman,2010,Governor,MI,snyder r,0,0,0
,REP,David Kniffen,businessman,2010,Governor,MI,kniffen d,0,0,0
,REP,Terri Lynn Land,Michigan Secretary of State (became Bouchard's running mate),2010,Governor,MI,land t,3,0,0
,REP,Huron County,Commissioner (failed to qualify),2010,Governor,MI,county h,0,0,0
,OTH,Ken Proctor,,2010,Governor,MI,proctor k,0,0,0
,OTH,Stacey Mathia,,2010,Governor,MI,mathia s,0,0,0
,OTH,Harley Mikkelson,,2010,Governor,MI,mikkelson h,0,0,0
,REP,Bob Carney Jr.,inventor  William McGaughey,2010,Governor,MN,carney b,0,0,0
,REP,Leslie Davis,environmental activist    Gregory K. Soderberg,2010,Governor,MN,davis l,0,0,0
,REP,Tom Emmer,"state representative  Annette Meeks , Metropolitan Council Member",2010,Governor,MN,emmer t,2,1,0
,REP,Ole Savior,"perennial candidate , artist, poet; Todd ""Elvis"" Anderson, Elvis impersonator",2010,Governor,MN,savior o,0,0,0
,REP,Annette Meeks,Metropolitan Council Member,2010,Governor,MN,meeks a,0,0,0
,REP,Patricia Anderson,former State Auditor,2010,Governor,MN,anderson p,3,0,0
,REP,David Hann,state senator,2010,Governor,MN,hann d,2,0,0
,REP,Phil Herwig,activist,2010,Governor,MN,herwig p,0,0,0
,REP,Mike Jungbauer,"state senator, former mayor of East Bethel",2010,Governor,MN,jungbauer m,2,0,0
,REP,Paul Kohls,state representative,2010,Governor,MN,kohls p,2,1,0
,REP,Marty Seifert,"state representative, former State House Minority Leader",2010,Governor,MN,seifert m,2,1,0
,REP,Laura Brod,state representative,2010,Governor,MN,brod l,2,1,0
,REP,Norm Coleman,"former U.S. Senator, former St. Paul mayor",2010,Governor,MN,coleman n,4,0,0
,REP,Paul Koering,state senator,2010,Governor,MN,koering p,2,0,0
,REP,Tim Pawlenty,incumbent governor,2010,Governor,MN,pawlenty t,3,0,0
,REP,Jim Ramstad,former U.S. Representative,2010,Governor,MN,ramstad j,4,1,0
,REP,Brian Sullivan,businessman,2010,Governor,MN,sullivan b,0,0,0
,REP,Steve Sviggum,Commissioner of Labor and Industry and former State House Speaker,2010,Governor,MN,sviggum s,3,0,0
,REP,Charlie Weaver,former Commissioner of Public Safety,2010,Governor,MN,weaver c,3,0,0
,DEM,Mark Dayton,"former United States Senator  Yvonne Prettner Solon , Minnesota State Senator",2010,Governor,MN,dayton m,4,0,0
,DEM,Matt Entenza,"former State House Minority Leader  Robyne Robinson , former television personality",2010,Governor,MN,entenza m,2,0,0
,DEM,Margaret Anderson Kelliher,"State Speaker of the House John Gunyou , Minnetonka City Manager",2010,Governor,MN,kelliher m,2,0,0
,DEM,Yvonne Prettner Solon,Minnesota State Senator,2010,Governor,MN,solon y,2,0,0
,DEM,Robyne Robinson,former television personality,2010,Governor,MN,robinson r,0,0,0
,DEM,John Gunyou,Minnetonka City Manager,2010,Governor,MN,gunyou j,0,0,0
,DEM,Tom Bakk,state senator,2010,Governor,MN,bakk t,2,0,0
,DEM,Susan Gaertner,Ramsey County Attorney,2010,Governor,MN,gaertner s,1,0,0
,DEM,Steve Kelley,former state senator,2010,Governor,MN,kelley s,2,0,0
,DEM,John Marty,"state senator and 1994 DFL gubernatorial nominee  Patricia Torres Ray , state senator",2010,Governor,MN,marty j,2,0,0
,DEM,Tom Rukavina,state representative,2010,Governor,MN,rukavina t,2,1,0
,DEM,R.T. Rybak,Minneapolis mayor,2010,Governor,MN,rybak r,1,0,0
,DEM,Paul Thissen,state representative,2010,Governor,MN,thissen p,2,1,0
,DEM,Patricia Torres Ray,state senator,2010,Governor,MN,ray p,2,0,0
,DEM,Chris Coleman,Mayor of Saint Paul,2010,Governor,MN,coleman c,1,0,0
,DEM,Mike Opat,Chairman of the Hennepin County Board of Commissioners,2010,Governor,MN,opat m,0,0,0
,DEM,Tom Horner,public affairs consultant  Jim Mulder,2010,Governor,MN,horner t,0,0,0
,DEM,lieutenant colonel,in the U.S. Army,2010,Governor,MN,colonel l,0,0,0
,DEM,Tim Penny,former U.S. Representative,2010,Governor,MN,penny t,4,1,0
,DEM,Dean Barkley,former U.S. Senator,2010,Governor,MN,barkley d,4,0,0
,DEM,Peter Bell,Metropolitan Council Chair,2010,Governor,MN,bell p,0,0,0
,DEM,David Olson,Minnesota Chamber of Commerce President,2010,Governor,MN,olson d,0,0,0
,DEM,Tom Emmer,"( R ) – State Representative; and Annette Meeks , Metropolitan Council Member",2010,Governor,MN,emmer t,2,1,0
,DEM,Peter Idusogie,,2010,Governor,MN,idusogie p,0,0,0
,,Tom Horner,,2010,Governor,MN,horner t,0,0,0
,,Rob Hahn,,2010,Governor,MN,hahn r,0,0,0
,,John T. Uldrich,,2010,Governor,MN,uldrich j,0,0,0
,,Phile Ratté,,2010,Governor,MN,ratte p,0,0,0
,,Rahn V. Workcuff,,2010,Governor,MN,workcuff r,0,0,0
,,Chris Wright,,2010,Governor,MN,wright c,0,0,0
,OTH,Farheen Hakeem,,2010,Governor,MN,hakeem f,0,0,0
,,Ecology Democracy,,2010,Governor,MN,democracy e,0,0,0
,,Resource Party,,2010,Governor,MN,party r,0,0,0
,,Tom Horner/Jim Mulder,,2010,Governor,MN,mulder t,0,0,0
